SetID,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,Duration,FPD,FPDEF
960,TX,"$4,550.00 ","$4,550.00 ",O,80,30,Monthly,$642.87 ,3/12/2018,4/2/2018,21,TRUE,1
1107,CA,"$1,300.00 ",$650.00 ,R,18,30,BiWeekly,$300.00 ,3/5/2018,3/16/2018,11,FALSE,0
1279,CA,"$6,000.00 ","$1,500.00 ",R,12,6,Weekly,$117.65 ,2/27/2018,3/9/2018,10,FALSE,0
1466,CA,"$1,840.00 ","$1,840.00 ",R,6,36,Monthly,$300.00 ,2/20/2018,3/16/2018,24,FALSE,0
558,CA,"$1,292.00 ",$646.00 ,O,36,6,BiWeekly,$300.00 ,3/26/2018,4/6/2018,11,FALSE,0
190,CA,"$5,700.00 ","$5,700.00 ",R,15,36,Monthly,$300.00 ,4/5/2018,4/30/2018,25,FALSE,0
805,TX,"$2,908.00 ","$2,908.00 ",R,36,6,Monthly,$641.78 ,3/21/2018,3/30/2018,9,FALSE,0
1362,TX,"$5,000.00 ","$2,500.00 ",R,12,12,BiWeekly,$385.23 ,2/25/2018,3/12/2018,15,FALSE,0
89,CA,"$2,685.00 ","$2,685.00 ",R,125,33,Monthly,$235.30 ,4/7/2018,5/3/2018,26,TRUE,1
233,TX,"$5,000.00 ","$2,500.00 ",R,13,16,BiWeekly,$641.23 ,4/4/2018,4/13/2018,9,FALSE,0
1768,CA,"$1,440.00 ",$720.00 ,R,3,36,BiWeekly,$300.00 ,2/12/2018,2/23/2018,11,FALSE,0
470,CA,"$3,900.00 ","$1,950.00 ",O,100,36,BiWeekly,$300.00 ,3/28/2018,4/6/2018,9,FALSE,0
928,CA,"$3,245.00 ","$3,245.00 ",R,39,36,Monthly,$300.00 ,3/13/2018,3/30/2018,17,FALSE,0
1176,CA,"$3,040.00 ","$1,520.00 ",R,52,36,BiMonthly,$300.00 ,3/2/2018,3/15/2018,13,TRUE,1
789,CA,"$1,795.00 ","$1,795.00 ",R,135,36,Monthly,$294.13 ,3/19/2018,4/3/2018,15,FALSE,0
1037,CA,"$7,000.00 ","$3,500.00 ",R,26,20,BiWeekly,$235.30 ,3/8/2018,3/16/2018,8,FALSE,0
1353,TX,"$5,500.00 ","$5,500.00 ",O,172,36,Monthly,$643.42 ,2/26/2018,3/23/2018,25,TRUE,1
1093,CA,"$2,200.00 ","$1,100.00 ",R,24,36,BiWeekly,$300.00 ,3/6/2018,3/23/2018,17,FALSE,0
1678,CA,"$6,000.00 ","$3,000.00 ",R,12,9,BiWeekly,$235.30 ,2/16/2018,3/9/2018,21,FALSE,0
1773,CA,"$1,800.00 ",$900.00 ,R,51,30,BiWeekly,$300.00 ,2/10/2018,3/2/2018,20,FALSE,0
594,CA,"$4,000.00 ","$2,000.00 ",R,9,36,BiWeekly,$300.00 ,3/24/2018,4/6/2018,13,FALSE,0
52,CA,"$5,000.00 ","$2,500.00 ",R,108,12,BiWeekly,$235.30 ,4/9/2018,4/26/2018,17,FALSE,0
283,CA,"$2,304.00 ","$1,152.00 ",R,124,36,BiWeekly,$300.00 ,4/2/2018,4/13/2018,11,FALSE,0
581,CA,"$2,000.00 ","$2,000.00 ",R,12,12,Monthly,$235.30 ,3/26/2018,4/24/2018,29,FALSE,0
6,CA,"$2,400.00 ","$1,200.00 ",R,9,6,BiWeekly,$147.06 ,4/10/2018,4/20/2018,10,FALSE,0
1964,CA,"$6,334.00 ","$3,167.00 ",O,8,15,BiWeekly,$300.00 ,2/1/2018,2/9/2018,8,FALSE,0
1009,TX,"$9,200.00 ","$4,600.00 ",R,36,6,BiWeekly,$642.60 ,3/9/2018,3/28/2018,19,FALSE,0
1358,CA,"$1,450.00 ",$725.00 ,O,301,36,BiWeekly,$300.00 ,2/25/2018,3/9/2018,12,TRUE,1
261,CA,"$2,277.00 ","$2,277.00 ",R,12,36,Monthly,$300.00 ,4/3/2018,4/30/2018,27,TRUE,1
1915,CA,"$7,016.00 ","$1,754.00 ",R,2,6,Weekly,$300.00 ,2/6/2018,2/15/2018,9,TRUE,1
1325,TX,"$10,800.00 ","$5,400.00 ",R,60,60,BiWeekly,$641.50 ,2/27/2018,3/9/2018,10,TRUE,1
845,CA,"$6,916.00 ","$3,458.00 ",R,170,36,BiWeekly,$300.00 ,3/15/2018,3/30/2018,15,TRUE,1
1222,TX,"$6,500.00 ","$6,500.00 ",R,12,6,Monthly,$644.24 ,3/1/2018,4/1/2018,31,FALSE,0
1875,CA,"$4,800.00 ","$2,400.00 ",O,228,36,BiWeekly,$300.00 ,2/5/2018,2/23/2018,18,FALSE,0
1906,CA,"$1,420.00 ",$355.00 ,R,107,3,Weekly,$300.00 ,2/5/2018,2/16/2018,11,FALSE,0
644,CA,"$5,000.00 ","$5,000.00 ",R,60,6,Monthly,$117.65 ,3/26/2018,4/6/2018,11,FALSE,0
97,CA,"$1,204.00 ","$1,204.00 ",R,161,36,Monthly,$300.00 ,4/7/2018,5/4/2018,27,FALSE,0
1847,CA,"$1,920.00 ",$480.00 ,R,64,36,Weekly,$235.30 ,2/6/2018,2/16/2018,10,FALSE,0
1753,CA,"$2,922.00 ","$1,461.00 ",R,10,36,BiMonthly,$300.00 ,2/12/2018,2/20/2018,8,FALSE,0
1089,TX,"$4,400.00 ","$4,400.00 ",R,72,25,Monthly,$643.69 ,3/6/2018,4/2/2018,27,FALSE,0
1754,TX,"$5,416.00 ","$2,708.00 ",R,24,24,BiWeekly,$513.20 ,2/12/2018,2/23/2018,11,FALSE,0
595,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,3/29/2018,4/27/2018,29,TRUE,1
483,CA,"$4,000.00 ","$2,000.00 ",R,12,12,BiMonthly,$235.30 ,3/27/2018,4/13/2018,17,FALSE,0
1643,CA,"$3,600.00 ",$900.00 ,R,36,15,Weekly,$300.00 ,2/14/2018,2/23/2018,9,FALSE,0
618,CA,"$2,500.00 ","$2,500.00 ",R,12,30,Monthly,$235.30 ,3/23/2018,4/16/2018,24,FALSE,0
445,CA,"$3,500.00 ","$3,500.00 ",R,8,15,Monthly,$300.00 ,3/28/2018,4/27/2018,30,FALSE,0
425,TX,"$5,000.00 ","$2,500.00 ",R,60,30,Monthly,$640.95 ,3/29/2018,4/5/2018,7,FALSE,0
762,CA,"$2,720.00 ",$680.00 ,R,73,36,Weekly,$117.65 ,3/19/2018,3/29/2018,10,FALSE,0
846,CA,"$10,000.00 ","$5,000.00 ",R,12,12,BiWeekly,$235.30 ,3/15/2018,3/23/2018,8,TRUE,1
1070,CA,"$2,500.00 ","$2,500.00 ",R,12,6,Monthly,$117.65 ,3/7/2018,4/3/2018,27,FALSE,0
308,CA,"$4,500.00 ","$4,500.00 ",R,36,6,Monthly,$117.65 ,4/2/2018,4/30/2018,28,FALSE,0
1825,CA,"$2,500.00 ","$2,500.00 ",R,36,6,Monthly,$117.65 ,2/8/2018,3/2/2018,22,FALSE,0
342,CA,"$6,372.00 ","$3,186.00 ",R,12,6,BiMonthly,$235.30 ,4/2/2018,4/16/2018,14,FALSE,0
503,TX,"$3,000.00 ","$1,500.00 ",R,12,18,BiMonthly,$642.87 ,3/27/2018,4/17/2018,21,TRUE,1
1893,CA,"$3,117.00 ","$3,117.00 ",R,60,36,Monthly,$300.00 ,2/5/2018,2/28/2018,23,FALSE,0
389,TX,"$5,000.00 ","$5,000.00 ",R,24,48,Monthly,$644.24 ,3/30/2018,4/30/2018,31,FALSE,0
701,CA,"$1,000.00 ",$500.00 ,R,12,6,BiWeekly,$117.65 ,3/21/2018,4/6/2018,16,TRUE,1
1491,TX,"$5,500.00 ","$5,500.00 ",O,171,36,Monthly,$641.09 ,2/20/2018,2/28/2018,8,TRUE,1
1581,TX,"$3,450.00 ","$3,450.00 ",O,74,30,Monthly,$642.05 ,2/15/2018,3/2/2018,15,FALSE,0
717,CA,"$3,624.00 ","$1,812.00 ",R,60,60,Monthly,$117.65 ,3/20/2018,4/2/2018,13,FALSE,0
411,CA,"$2,553.00 ","$2,553.00 ",O,480,36,Monthly,$300.00 ,3/29/2018,4/9/2018,11,TRUE,1
310,CA,"$2,500.00 ","$2,500.00 ",R,36,6,Monthly,$117.65 ,4/2/2018,4/11/2018,9,FALSE,0
475,CA,"$3,000.00 ","$1,500.00 ",R,12,6,BiWeekly,$117.65 ,3/27/2018,4/13/2018,17,FALSE,0
237,CA,$664.00 ,$664.00 ,R,2,15,Monthly,$205.89 ,4/4/2018,4/19/2018,15,FALSE,0
1478,TX,"$5,500.00 ","$5,500.00 ",O,173,36,Monthly,$641.09 ,2/20/2018,2/28/2018,8,TRUE,1
1470,CA,"$3,260.00 ",$815.00 ,O,72,36,Weekly,$300.00 ,2/20/2018,3/2/2018,10,FALSE,0
1715,TX,"$2,500.00 ","$2,500.00 ",R,12,12,Monthly,$385.39 ,2/12/2018,3/1/2018,17,FALSE,0
1672,CA,"$12,000.00 ","$6,000.00 ",R,60,48,BiWeekly,$117.65 ,2/13/2018,3/2/2018,17,FALSE,0
604,CA,"$2,000.00 ","$2,000.00 ",R,72,6,Monthly,$117.65 ,3/23/2018,4/23/2018,31,FALSE,0
1897,CA,"$1,000.00 ","$1,000.00 ",R,36,6,Monthly,$117.65 ,2/5/2018,2/23/2018,18,FALSE,0
1868,CA,"$3,578.00 ","$1,789.00 ",R,86,36,BiWeekly,$300.00 ,2/5/2018,2/15/2018,10,FALSE,0
30,CA,"$4,500.00 ","$4,500.00 ",R,36,27,Monthly,$117.65 ,4/9/2018,5/10/2018,31,FALSE,0
217,CA,$922.00 ,$461.00 ,R,324,36,BiWeekly,$294.12 ,4/4/2018,4/18/2018,14,FALSE,0
1782,CA,"$1,057.00 ","$1,057.00 ",R,26,36,Monthly,$300.00 ,2/9/2018,3/2/2018,21,FALSE,0
1022,CA,"$1,000.00 ","$1,000.00 ",R,24,6,Monthly,$117.65 ,3/12/2018,4/3/2018,22,TRUE,1
1627,TX,"$10,000.00 ","$5,000.00 ",R,36,60,BiWeekly,$256.49 ,2/14/2018,2/23/2018,9,FALSE,0
1760,CA,"$1,170.00 ","$1,170.00 ",R,6,36,Monthly,$300.00 ,2/12/2018,3/2/2018,18,FALSE,0
473,CA,"$6,500.00 ","$3,250.00 ",R,24,30,BiWeekly,$235.30 ,3/27/2018,4/12/2018,16,FALSE,0
1931,CA,"$2,490.00 ","$1,245.00 ",R,126,30,BiMonthly,$300.00 ,2/2/2018,2/15/2018,13,FALSE,0
628,TX,"$6,500.00 ","$3,250.00 ",R,60,6,BiWeekly,$641.50 ,3/23/2018,4/3/2018,11,FALSE,0
936,CA,"$7,000.00 ","$3,500.00 ",R,72,6,BiWeekly,$117.65 ,3/12/2018,3/23/2018,11,FALSE,0
1035,TX,"$5,000.00 ","$2,500.00 ",R,84,7,BiWeekly,$256.82 ,3/8/2018,3/23/2018,15,TRUE,1
1099,CA,"$1,434.00 ",$717.00 ,R,12,36,BiMonthly,$300.00 ,3/5/2018,3/16/2018,11,FALSE,0
1474,TX,"$5,500.00 ","$5,500.00 ",O,185,36,Monthly,$641.09 ,2/20/2018,2/28/2018,8,TRUE,1
1026,CA,"$2,600.00 ","$1,300.00 ",R,24,36,BiWeekly,$300.00 ,3/8/2018,3/16/2018,8,FALSE,0
38,TX,"$4,000.00 ","$2,000.00 ",R,12,6,BiWeekly,$642.46 ,4/9/2018,4/27/2018,18,FALSE,0
1418,CA,"$4,928.00 ","$1,232.00 ",R,41,36,Weekly,$300.00 ,2/22/2018,3/2/2018,8,FALSE,0
786,TX,"$6,000.00 ","$3,000.00 ",R,120,36,BiWeekly,$514.08 ,3/18/2018,4/6/2018,19,TRUE,1
629,CA,"$5,300.00 ","$5,300.00 ",O,159,36,Monthly,$300.00 ,3/23/2018,4/2/2018,10,FALSE,0
1168,CA,"$7,000.00 ","$3,500.00 ",R,0,6,BiWeekly,$117.65 ,3/3/2018,3/23/2018,20,FALSE,0
1014,CA,"$5,000.00 ","$5,000.00 ",R,12,6,Monthly,$117.65 ,3/9/2018,3/30/2018,21,TRUE,1
461,TX,"$5,000.00 ","$5,000.00 ",R,108,6,Monthly,$386.54 ,3/28/2018,4/28/2018,31,FALSE,0
1560,CA,"$2,400.00 ","$1,200.00 ",R,14,36,BiMonthly,$300.00 ,2/15/2018,2/28/2018,13,FALSE,0
961,CA,"$1,500.00 ","$1,500.00 ",R,48,6,Monthly,$117.65 ,3/13/2018,4/3/2018,21,FALSE,0
1914,CA,"$1,300.00 ","$1,300.00 ",R,38,12,Monthly,$300.00 ,2/4/2018,2/28/2018,24,FALSE,0
1260,TX,"$13,000.00 ","$6,500.00 ",R,60,12,BiWeekly,$641.23 ,2/28/2018,3/9/2018,9,FALSE,0
1785,CA,"$4,600.00 ","$2,300.00 ",R,109,30,BiWeekly,$300.00 ,2/9/2018,2/23/2018,14,TRUE,1
658,CA,"$3,500.00 ","$3,500.00 ",O,48,12,Monthly,$300.00 ,3/22/2018,4/2/2018,11,TRUE,1
1802,CA,"$1,153.00 ","$1,153.00 ",R,37,30,Monthly,$300.00 ,2/8/2018,3/2/2018,22,FALSE,0
619,CA,"$2,546.00 ","$1,273.00 ",R,264,6,BiWeekly,$300.00 ,3/27/2018,4/13/2018,17,FALSE,0
792,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,3/18/2018,4/3/2018,16,FALSE,0
828,CA,"$5,000.00 ","$5,000.00 ",R,36,36,Monthly,$117.65 ,3/16/2018,3/30/2018,14,FALSE,0
883,CA,"$1,412.00 ",$353.00 ,R,38,36,Weekly,$300.00 ,3/14/2018,3/22/2018,8,FALSE,0
1771,TX,"$184,000.00 ","$184,000.00 ",O,115,36,Monthly,$642.46 ,2/11/2018,2/28/2018,17,TRUE,1
1932,CA,"$5,000.00 ","$2,500.00 ",R,12,36,BiWeekly,$300.00 ,2/2/2018,2/16/2018,14,FALSE,0
451,CA,"$5,000.00 ","$2,500.00 ",R,12,9,BiWeekly,$235.30 ,3/28/2018,4/6/2018,9,FALSE,0
1563,CA,"$5,800.00 ","$1,450.00 ",R,63,36,Weekly,$300.00 ,2/15/2018,2/23/2018,8,FALSE,0
235,TX,"$5,400.00 ","$5,400.00 ",R,36,6,Monthly,$643.69 ,4/4/2018,5/1/2018,27,TRUE,1
1414,CA,"$2,065.00 ","$2,065.00 ",R,109,36,Monthly,$300.00 ,2/22/2018,3/21/2018,27,FALSE,0
110,TX,"$5,000.00 ","$5,000.00 ",R,24,6,Monthly,$644.10 ,4/12/2018,5/7/2018,25,FALSE,0
915,CA,"$2,902.00 ","$1,451.00 ",R,153,36,BiWeekly,$300.00 ,3/13/2018,3/23/2018,10,FALSE,0
1212,TX,"$9,000.00 ","$4,500.00 ",R,63,63,BiWeekly,$642.05 ,3/1/2018,3/16/2018,15,FALSE,0
1247,CA,"$1,794.00 ",$897.00 ,R,62,36,BiWeekly,$300.00 ,2/28/2018,3/16/2018,16,TRUE,1
336,TX,"$6,500.00 ","$6,500.00 ",R,120,30,Monthly,$641.36 ,4/3/2018,4/12/2018,9,TRUE,1
1512,CA,"$14,000.00 ","$3,500.00 ",R,60,6,Weekly,$117.65 ,2/19/2018,3/2/2018,11,FALSE,0
1296,TX,"$13,000.00 ","$6,500.00 ",R,24,30,BiWeekly,$641.36 ,2/27/2018,3/9/2018,10,FALSE,0
1880,CA,"$2,022.00 ","$1,011.00 ",O,426,36,BiWeekly,$300.00 ,2/5/2018,2/23/2018,18,FALSE,0
575,TX,"$2,120.00 ","$1,060.00 ",R,98,15,BiWeekly,$642.60 ,3/25/2018,4/13/2018,19,FALSE,0
1686,CA,"$1,500.00 ","$1,500.00 ",R,84,6,Monthly,$117.65 ,2/13/2018,3/5/2018,20,FALSE,0
344,CA,"$2,766.00 ","$1,383.00 ",R,50,36,BiWeekly,$300.00 ,4/1/2018,4/20/2018,19,FALSE,0
83,TX,"$3,500.00 ","$1,750.00 ",R,12,12,BiWeekly,$385.56 ,4/8/2018,4/27/2018,19,FALSE,0
1438,CA,"$2,250.00 ","$2,250.00 ",R,12,12,Monthly,$235.30 ,2/21/2018,3/23/2018,30,TRUE,1
675,CA,"$4,000.00 ","$4,000.00 ",R,37,36,Monthly,$300.00 ,3/21/2018,4/20/2018,30,TRUE,1
1689,CA,"$6,000.00 ","$3,000.00 ",R,24,30,BiMonthly,$117.65 ,2/13/2018,2/23/2018,10,FALSE,0
755,TX,"$6,500.00 ","$3,250.00 ",R,12,24,BiWeekly,$642.05 ,3/19/2018,4/3/2018,15,TRUE,1
1237,CA,"$6,000.00 ","$3,000.00 ",R,24,50,BiWeekly,$235.30 ,2/28/2018,3/9/2018,9,FALSE,0
1704,TX,"$3,625.00 ","$3,625.00 ",R,60,60,Monthly,$642.73 ,2/14/2018,3/6/2018,20,FALSE,0
1125,CA,"$6,000.00 ","$3,000.00 ",R,60,30,BiWeekly,$235.30 ,3/5/2018,3/16/2018,11,FALSE,0
1989,CA,"$3,200.00 ","$1,600.00 ",R,88,36,BiWeekly,$300.00 ,1/31/2018,2/9/2018,9,FALSE,0
1691,TX,"$9,000.00 ","$4,500.00 ",R,13,31,BiWeekly,$642.32 ,2/13/2018,3/2/2018,17,TRUE,1
1412,CA,"$5,000.00 ","$2,500.00 ",O,12,6,BiWeekly,$117.65 ,2/22/2018,3/9/2018,15,TRUE,1
524,TX,"$5,000.00 ","$2,500.00 ",R,12,12,BiWeekly,$385.39 ,3/26/2018,4/12/2018,17,FALSE,0
539,TX,"$1,500.00 ",$750.00 ,R,36,6,BiWeekly,$385.47 ,3/26/2018,4/13/2018,18,FALSE,0
1798,CA,"$4,000.00 ","$4,000.00 ",R,36,36,Monthly,$235.30 ,2/9/2018,3/6/2018,25,TRUE,1
1745,TX,"$1,500.00 ","$1,500.00 ",O,12,6,Monthly,$641.91 ,2/12/2018,2/26/2018,14,FALSE,0
1550,TX,"$2,000.00 ","$2,000.00 ",R,36,6,Monthly,$641.91 ,2/15/2018,3/1/2018,14,FALSE,0
